y,age,campaign,pdays,cons_conf_idx,nr_employed,job,marital,education,default,housing,contact,month,day_of_week,poutcome
0,50,1,999,-41.8,5228.1,technician,married,high school,unknown,yes,telephone,jun,fri,nonexistent
0,38,3,999,-41.8,5228.1,admin,divorced,university degree,no,no,telephone,jun,fri,nonexistent
0,56,1,999,-41.8,5228.1,technician,married,professional course,unknown,no,telephone,jun,fri,nonexistent
0,38,1,999,-41.8,5228.1,services,married,high school,no,no,telephone,jun,fri,nonexistent
0,32,2,999,-41.8,5228.1,services,married,high school,no,yes,telephone,jun,fri,nonexistent
0,29,1,999,-41.8,5228.1,admin,married,university degree,no,no,telephone,jun,fri,nonexistent
0,47,1,999,-41.8,5228.1,technician,married,professional course,no,yes,telephone,jun,fri,nonexistent
0,47,1,999,-41.8,5228.1,admin,married,university degree,no,no,telephone,jun,fri,nonexistent
0,28,1,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,35,1,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,45,1,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,46,1,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,40,1,999,-41.8,5228.1,management,married,unknown,no,yes,telephone,jun,fri,nonexistent
0,31,1,999,-41.8,5228.1,housemaid,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,39,2,999,-41.8,5228.1,blue-collar,married,high school,no,yes,telephone,jun,fri,nonexistent
0,31,3,999,-41.8,5228.1,admin,single,university degree,no,no,telephone,jun,fri,nonexistent
0,45,3,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,49,1,999,-41.8,5228.1,management,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,33,2,999,-41.8,5228.1,blue-collar,divorced,basic,unknown,no,telephone,jun,fri,nonexistent
0,38,1,999,-41.8,5228.1,admin,single,basic,no,no,telephone,jun,fri,nonexistent
0,48,1,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,48,1,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,31,1,999,-41.8,5228.1,admin,single,university degree,no,yes,telephone,jun,fri,nonexistent
0,47,1,999,-41.8,5228.1,blue-collar,divorced,basic,no,yes,telephone,jun,fri,nonexistent
1,46,3,999,-41.8,5228.1,admin,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,49,1,999,-41.8,5228.1,admin,divorced,university degree,no,yes,telephone,jun,fri,nonexistent
0,51,1,999,-41.8,5228.1,management,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,36,1,999,-41.8,5228.1,self-employed,divorced,basic,no,no,telephone,jun,fri,nonexistent
0,29,1,999,-41.8,5228.1,blue-collar,single,basic,no,no,telephone,jun,fri,nonexistent
1,45,1,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
1,40,2,999,-41.8,5228.1,self-employed,married,professional course,no,yes,telephone,jun,fri,nonexistent
0,39,2,999,-41.8,5228.1,entrepreneur,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,49,1,999,-41.8,5228.1,technician,divorced,unknown,no,no,telephone,jun,fri,nonexistent
0,29,1,999,-41.8,5228.1,blue-collar,single,basic,no,no,telephone,jun,fri,nonexistent
0,29,1,999,-41.8,5228.1,blue-collar,single,basic,no,no,telephone,jun,fri,nonexistent
0,52,1,999,-41.8,5228.1,entrepreneur,married,high school,no,yes,telephone,jun,fri,nonexistent
0,29,1,999,-41.8,5228.1,blue-collar,single,basic,no,no,telephone,jun,fri,nonexistent
0,58,1,999,-41.8,5228.1,entrepreneur,married,university degree,unknown,no,telephone,jun,fri,nonexistent
0,37,4,999,-41.8,5228.1,services,married,high school,no,no,telephone,jun,fri,nonexistent
0,34,1,999,-41.8,5228.1,management,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,35,1,999,-41.8,5228.1,entrepreneur,married,university degree,no,no,telephone,jun,fri,nonexistent
0,49,1,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,49,1,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,56,4,999,-41.8,5228.1,retired,divorced,basic,unknown,no,telephone,jun,fri,nonexistent
0,34,1,999,-41.8,5228.1,admin,married,university degree,no,no,telephone,jun,fri,nonexistent
0,40,1,999,-41.8,5228.1,technician,married,basic,no,yes,telephone,jun,fri,nonexistent
0,29,2,999,-41.8,5228.1,admin,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,40,1,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,59,2,999,-41.8,5228.1,retired,divorced,basic,unknown,yes,telephone,jun,fri,nonexistent
0,37,1,999,-41.8,5228.1,admin,married,high school,unknown,yes,telephone,jun,fri,nonexistent
0,37,1,999,-41.8,5228.1,housemaid,married,high school,no,no,telephone,jun,fri,nonexistent
1,49,1,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,40,1,999,-41.8,5228.1,management,married,university degree,no,no,telephone,jun,fri,nonexistent
0,57,1,999,-41.8,5228.1,management,married,university degree,no,no,telephone,jun,fri,nonexistent
0,37,1,999,-41.8,5228.1,technician,married,basic,no,yes,telephone,jun,fri,nonexistent
0,40,1,999,-41.8,5228.1,blue-collar,divorced,basic,unknown,yes,telephone,jun,fri,nonexistent
0,40,1,999,-41.8,5228.1,technician,divorced,university degree,no,yes,telephone,jun,fri,nonexistent
0,47,1,999,-41.8,5228.1,unknown,married,unknown,unknown,yes,telephone,jun,fri,nonexistent
0,40,1,999,-41.8,5228.1,blue-collar,married,unknown,unknown,no,telephone,jun,fri,nonexistent
0,50,1,999,-41.8,5228.1,services,divorced,professional course,no,yes,telephone,jun,fri,nonexistent
0,34,4,999,-41.8,5228.1,admin,divorced,basic,no,yes,telephone,jun,fri,nonexistent
0,46,1,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,48,3,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,36,3,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,53,18,999,-41.8,5228.1,unknown,married,unknown,no,no,telephone,jun,fri,nonexistent
0,30,22,999,-41.8,5228.1,blue-collar,single,basic,unknown,no,telephone,jun,fri,nonexistent
0,53,1,999,-41.8,5228.1,self-employed,divorced,basic,no,no,telephone,jun,fri,nonexistent
0,30,1,999,-41.8,5228.1,technician,married,professional course,no,no,telephone,jun,fri,nonexistent
0,32,3,999,-41.8,5228.1,services,single,basic,no,yes,telephone,jun,fri,nonexistent
0,46,3,999,-41.8,5228.1,entrepreneur,divorced,high school,no,no,telephone,jun,fri,nonexistent
0,32,1,999,-41.8,5228.1,services,married,high school,unknown,no,telephone,jun,fri,nonexistent
0,37,3,999,-41.8,5228.1,services,married,high school,no,no,telephone,jun,fri,nonexistent
1,42,2,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,49,20,999,-41.8,5228.1,admin,divorced,high school,no,yes,telephone,jun,fri,nonexistent
0,37,2,999,-41.8,5228.1,entrepreneur,married,university degree,no,no,telephone,jun,fri,nonexistent
0,42,1,999,-41.8,5228.1,unemployed,married,high school,unknown,no,telephone,jun,fri,nonexistent
0,24,1,999,-41.8,5228.1,entrepreneur,single,high school,no,yes,telephone,jun,fri,nonexistent
0,57,2,999,-41.8,5228.1,retired,married,high school,no,yes,telephone,jun,fri,nonexistent
0,47,8,999,-41.8,5228.1,services,married,high school,no,yes,telephone,jun,fri,nonexistent
0,47,1,999,-41.8,5228.1,services,married,basic,no,no,telephone,jun,fri,nonexistent
0,38,1,999,-41.8,5228.1,services,married,basic,no,no,telephone,jun,fri,nonexistent
0,33,12,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,43,1,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,51,2,999,-41.8,5228.1,unemployed,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,48,1,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,36,1,999,-41.8,5228.1,services,married,high school,no,no,telephone,jun,fri,nonexistent
0,32,3,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,26,1,999,-41.8,5228.1,management,single,university degree,no,no,telephone,jun,fri,nonexistent
0,37,1,999,-41.8,5228.1,services,single,university degree,no,no,telephone,jun,fri,nonexistent
0,45,1,999,-41.8,5228.1,entrepreneur,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,52,3,999,-41.8,5228.1,admin,divorced,university degree,no,yes,telephone,jun,fri,nonexistent
0,60,4,999,-41.8,5228.1,retired,divorced,university degree,no,yes,telephone,jun,fri,nonexistent
0,45,4,999,-41.8,5228.1,management,married,basic,no,yes,telephone,jun,fri,nonexistent
0,49,1,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,59,1,999,-41.8,5228.1,entrepreneur,married,university degree,unknown,no,telephone,jun,fri,nonexistent
0,40,1,999,-41.8,5228.1,admin,married,high school,no,no,telephone,jun,fri,nonexistent
0,36,2,999,-41.8,5228.1,admin,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,35,2,999,-41.8,5228.1,technician,married,professional course,no,yes,telephone,jun,fri,nonexistent
0,38,3,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,38,3,999,-41.8,5228.1,admin,single,basic,no,no,telephone,jun,fri,nonexistent
0,41,2,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,43,2,999,-41.8,5228.1,unemployed,married,professional course,no,no,telephone,jun,fri,nonexistent
0,52,4,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,56,2,999,-41.8,5228.1,technician,married,unknown,no,yes,telephone,jun,fri,nonexistent
0,28,2,999,-41.8,5228.1,student,single,professional course,no,no,telephone,jun,fri,nonexistent
0,36,11,999,-41.8,5228.1,housemaid,married,high school,no,yes,telephone,jun,fri,nonexistent
0,53,2,999,-41.8,5228.1,retired,married,high school,unknown,yes,telephone,jun,fri,nonexistent
0,25,3,999,-41.8,5228.1,admin,married,high school,no,yes,telephone,jun,fri,nonexistent
0,50,3,999,-41.8,5228.1,services,divorced,unknown,no,no,telephone,jun,fri,nonexistent
1,29,2,999,-41.8,5228.1,technician,single,university degree,no,yes,telephone,jun,fri,nonexistent
0,50,2,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,52,2,999,-41.8,5228.1,retired,married,high school,unknown,yes,telephone,jun,fri,nonexistent
1,31,5,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,52,2,999,-41.8,5228.1,retired,married,high school,unknown,no,telephone,jun,fri,nonexistent
0,34,2,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
1,50,7,999,-41.8,5228.1,technician,married,professional course,unknown,yes,telephone,jun,fri,nonexistent
0,45,5,999,-41.8,5228.1,management,married,university degree,no,no,telephone,jun,fri,nonexistent
0,36,3,999,-41.8,5228.1,self-employed,single,university degree,no,no,telephone,jun,fri,nonexistent
0,41,3,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,42,17,999,-41.8,5228.1,admin,married,basic,no,no,telephone,jun,fri,nonexistent
0,41,3,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,35,2,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,52,3,999,-41.8,5228.1,admin,married,high school,no,yes,telephone,jun,fri,nonexistent
0,46,4,999,-41.8,5228.1,management,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,38,3,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,34,4,999,-41.8,5228.1,management,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,35,2,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,55,2,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,32,1,999,-41.8,5228.1,blue-collar,married,professional course,no,yes,telephone,jun,fri,nonexistent
1,37,1,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,32,3,999,-41.8,5228.1,blue-collar,married,professional course,no,no,telephone,jun,fri,nonexistent
0,45,1,999,-41.8,5228.1,management,married,university degree,no,yes,telephone,jun,fri,nonexistent
1,36,3,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,41,1,999,-41.8,5228.1,management,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,54,2,999,-41.8,5228.1,blue-collar,divorced,basic,unknown,no,telephone,jun,fri,nonexistent
0,55,8,999,-41.8,5228.1,unemployed,married,high school,no,no,telephone,jun,fri,nonexistent
1,29,1,999,-41.8,5228.1,technician,married,professional course,no,yes,telephone,jun,fri,nonexistent
0,39,2,999,-41.8,5228.1,technician,single,professional course,no,yes,telephone,jun,fri,nonexistent
0,53,6,999,-41.8,5228.1,technician,married,professional course,unknown,no,telephone,jun,fri,nonexistent
0,41,6,999,-41.8,5228.1,blue-collar,married,professional course,no,yes,telephone,jun,fri,nonexistent
0,58,2,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,36,2,999,-41.8,5228.1,admin,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,44,4,999,-41.8,5228.1,services,married,high school,no,yes,telephone,jun,fri,nonexistent
0,31,2,999,-41.8,5228.1,blue-collar,single,basic,unknown,no,telephone,jun,fri,nonexistent
0,38,5,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,33,4,999,-41.8,5228.1,admin,married,professional course,no,no,telephone,jun,fri,nonexistent
0,58,4,999,-41.8,5228.1,management,married,basic,no,no,telephone,jun,fri,nonexistent
1,58,2,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,50,2,999,-41.8,5228.1,admin,divorced,high school,no,no,telephone,jun,fri,nonexistent
0,44,2,999,-41.8,5228.1,admin,divorced,university degree,no,no,telephone,jun,fri,nonexistent
0,39,6,999,-41.8,5228.1,unemployed,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,33,2,999,-41.8,5228.1,admin,married,high school,no,yes,telephone,jun,fri,nonexistent
0,43,2,999,-41.8,5228.1,technician,married,basic,no,no,telephone,jun,fri,nonexistent
0,36,2,999,-41.8,5228.1,self-employed,divorced,basic,no,no,telephone,jun,fri,nonexistent
0,44,3,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
1,43,10,999,-41.8,5228.1,admin,married,high school,no,no,telephone,jun,fri,nonexistent
0,31,12,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,27,3,999,-41.8,5228.1,services,married,high school,no,yes,telephone,jun,fri,nonexistent
0,49,2,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,35,3,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,48,10,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,47,2,999,-41.8,5228.1,services,married,basic,no,yes,telephone,jun,fri,nonexistent
0,36,5,999,-41.8,5228.1,blue-collar,married,professional course,unknown,yes,telephone,jun,fri,nonexistent
0,42,2,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,59,3,999,-41.8,5228.1,retired,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,57,4,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,54,2,999,-41.8,5228.1,technician,married,high school,no,yes,telephone,jun,fri,nonexistent
0,53,20,999,-41.8,5228.1,blue-collar,married,basic,unknown,yes,telephone,jun,fri,nonexistent
0,27,2,999,-41.8,5228.1,admin,single,university degree,no,no,telephone,jun,fri,nonexistent
0,44,8,999,-41.8,5228.1,unemployed,married,basic,no,no,telephone,jun,fri,nonexistent
0,35,4,999,-41.8,5228.1,management,divorced,high school,no,yes,telephone,jun,fri,nonexistent
0,26,5,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,34,3,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,43,37,999,-41.8,5228.1,technician,married,high school,no,yes,telephone,jun,fri,nonexistent
0,33,18,999,-41.8,5228.1,services,single,high school,no,no,telephone,jun,fri,nonexistent
0,36,3,999,-41.8,5228.1,blue-collar,single,basic,unknown,no,telephone,jun,fri,nonexistent
0,35,9,999,-41.8,5228.1,admin,married,high school,no,yes,telephone,jun,fri,nonexistent
0,46,3,999,-41.8,5228.1,technician,divorced,professional course,unknown,yes,telephone,jun,fri,nonexistent
0,34,3,999,-41.8,5228.1,admin,single,high school,no,no,telephone,jun,fri,nonexistent
0,56,5,999,-41.8,5228.1,blue-collar,married,basic,no,no,telephone,jun,fri,nonexistent
0,28,14,999,-41.8,5228.1,admin,single,university degree,no,yes,telephone,jun,fri,nonexistent
0,54,10,999,-41.8,5228.1,unemployed,married,basic,no,no,telephone,jun,fri,nonexistent
0,35,4,999,-41.8,5228.1,blue-collar,single,basic,unknown,yes,telephone,jun,fri,nonexistent
0,29,3,999,-41.8,5228.1,admin,married,university degree,no,no,telephone,jun,fri,nonexistent
0,40,3,999,-41.8,5228.1,admin,married,high school,no,no,telephone,jun,fri,nonexistent
0,38,5,999,-41.8,5228.1,blue-collar,single,university degree,unknown,no,telephone,jun,fri,nonexistent
0,40,4,999,-41.8,5228.1,entrepreneur,single,high school,no,no,telephone,jun,fri,nonexistent
0,28,5,999,-41.8,5228.1,blue-collar,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,46,4,999,-41.8,5228.1,admin,married,high school,no,no,telephone,jun,fri,nonexistent
0,36,14,999,-41.8,5228.1,blue-collar,married,basic,no,yes,telephone,jun,fri,nonexistent
0,43,12,999,-41.8,5228.1,services,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,42,2,999,-41.8,5228.1,management,married,basic,unknown,no,telephone,jun,fri,nonexistent
0,36,3,999,-41.8,5228.1,admin,married,university degree,no,yes,telephone,jun,fri,nonexistent
0,58,5,999,-41.8,5228.1,admin,married,unknown,unknown,yes,telephone,jun,fri,nonexistent
0,35,2,999,-41.8,5228.1,blue-collar,single,basic,no,no,telephone,jun,fri,nonexistent
0,52,13,999,-41.8,5228.1,management,married,unknown,unknown,yes,telephone,jun,fri,nonexistent
0,27,26,999,-41.8,5228.1,services,single,high school,unknown,yes,telephone,jun,fri,nonexistent
0,28,2,999,-41.8,5228.1,services,married,unknown,no,no,telephone,jun,fri,nonexistent
0,56,2,999,-41.8,5228.1,self-employed,single,basic,unknown,no,telephone,jun,fri,nonexistent
0,37,3,999,-41.8,5228.1,blue-collar,married,unknown,no,no,telephone,jun,fri,nonexistent
0,36,6,999,-41.8,5228.1,technician,single,unknown,no,no,telephone,jun,fri,nonexistent
0,48,3,999,-41.8,5228.1,management,married,university degree,no,no,telephone,jun,fri,nonexistent
0,40,18,999,-41.8,5228.1,self-employed,married,professional course,no,no,telephone,jun,fri,nonexistent
0,32,11,999,-41.8,5228.1,admin,single,university degree,unknown,no,telephone,jun,fri,nonexistent
0,58,3,999,-41.8,5228.1,retired,divorced,university degree,no,yes,telephone,jun,fri,nonexistent
0,43,3,999,-41.8,5228.1,technician,married,basic,unknown,no,telephone,jun,fri,nonexistent
